,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,lead_time_group,total_length_of_stay,booking_value,arrival_date
28441,Resort Hotel,0,8,2016,October,41,2,1,0,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,136.0,1,1,Check-Out,2016-10-03,8-14 Days,1,136.0,2016-10-02
28442,Resort Hotel,0,179,2016,September,40,30,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,110.33,1,1,Check-Out,2016-10-03,91-180 Days,3,330.99,2016-09-30
28443,Resort Hotel,0,192,2016,September,39,19,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0.0,0,Contract,48.75,0,2,Check-Out,2016-10-03,180+ Days,14,682.5,2016-09-19
28444,Resort Hotel,0,19,2016,September,40,29,1,3,2,0.0,0,SC,CHE,Direct,Direct,0,0,0,F,I,7,No Deposit,250.0,0.0,0,Transient,19.0,1,0,Check-Out,2016-10-03,14-30 Days,4,76.0,2016-09-29
28445,Resort Hotel,0,215,2016,October,41,4,1,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0.0,0,Contract,48.08,0,0,Check-Out,2016-10-10,180+ Days,6,288.48,2016-10-04
28446,Resort Hotel,0,207,2016,October,41,4,1,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,243.0,0.0,0,Transient,70.0,0,0,Check-Out,2016-10-10,180+ Days,6,420.0,2016-10-04
28447,Resort Hotel,0,4,2016,October,41,4,0,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,180.0,0.0,0,Transient,0.0,0,0,Check-Out,2016-10-04,0-7 Days,0,0.0,2016-10-04
28448,Resort Hotel,0,0,2016,November,45,3,0,1,1,0.0,0,BB,PRT,Offline TA/TO,Corporate,1,0,1,A,E,0,No Deposit,78.0,0.0,0,Transient,42.0,0,0,Check-Out,2016-11-04,0-7 Days,1,42.0,2016-11-03
28449,Resort Hotel,0,180,2016,October,40,1,2,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,143.0,0.0,0,Contract,55.0,0,0,Check-Out,2016-10-04,91-180 Days,3,165.0,2016-10-01
28450,Resort Hotel,0,43,2016,September,40,30,2,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0.0,0,Transient,97.41,0,1,Check-Out,2016-10-04,31-90 Days,4,389.64,2016-09-30
28451,Resort Hotel,0,107,2016,September,40,25,4,5,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,169.0,0,0,Check-Out,2016-10-04,91-180 Days,9,1521.0,2016-09-25
28452,Resort Hotel,0,43,2016,September,40,27,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Transient,83.0,0,0,Check-Out,2016-10-04,31-90 Days,7,581.0,2016-09-27
28453,Resort Hotel,0,62,2016,September,40,27,2,5,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0.0,0,Transient,127.19,0,1,Check-Out,2016-10-04,31-90 Days,7,890.3299999999999,2016-09-27
28454,Resort Hotel,0,0,2016,October,41,3,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,90.0,0,2,Check-Out,2016-10-04,0-7 Days,1,90.0,2016-10-03
28455,Resort Hotel,0,214,2016,September,40,27,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,0.0,0,Contract,84.95,0,0,Check-Out,2016-10-04,180+ Days,7,594.65,2016-09-27
28456,Resort Hotel,0,172,2016,September,40,27,2,5,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient-Party,92.14,1,3,Check-Out,2016-10-04,91-180 Days,7,644.98,2016-09-27
28457,Resort Hotel,0,159,2016,September,40,27,2,5,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,314.0,0.0,0,Transient-Party,89.49,0,0,Check-Out,2016-10-04,91-180 Days,7,626.43,2016-09-27
28458,Resort Hotel,0,8,2016,September,40,30,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,121.0,1,1,Check-Out,2016-10-04,8-14 Days,4,484.0,2016-09-30
28459,Resort Hotel,0,159,2016,September,40,27,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,314.0,0.0,0,Transient-Party,91.49,0,0,Check-Out,2016-10-04,91-180 Days,7,640.43,2016-09-27
28460,Resort Hotel,0,0,2016,October,41,3,1,0,2,0.0,0,BB,UNK,Direct,Direct,0,0,0,A,A,1,No Deposit,0.0,0.0,0,Transient,87.0,1,0,Check-Out,2016-10-04,0-7 Days,1,87.0,2016-10-03
28461,Resort Hotel,0,29,2016,October,40,1,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,99.0,0,1,Check-Out,2016-10-04,14-30 Days,3,297.0,2016-10-01
28462,Resort Hotel,0,237,2016,September,40,27,2,5,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,36.0,0.0,0,Transient,60.07,1,0,Check-Out,2016-10-04,180+ Days,7,420.49,2016-09-27
28463,Resort Hotel,0,0,2016,October,41,2,2,0,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,95.0,0,1,Check-Out,2016-10-04,0-7 Days,2,190.0,2016-10-02
28464,Resort Hotel,0,0,2016,October,41,2,2,0,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient-Party,116.0,1,1,Check-Out,2016-10-04,0-7 Days,2,232.0,2016-10-02
28465,Resort Hotel,0,70,2016,October,41,2,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,G,0,No Deposit,242.0,0.0,0,Transient,105.0,1,1,Check-Out,2016-10-04,31-90 Days,2,210.0,2016-10-02
28466,Resort Hotel,0,2,2016,October,41,3,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,131.0,1,1,Check-Out,2016-10-04,0-7 Days,1,131.0,2016-10-03
28467,Resort Hotel,0,172,2016,September,40,27,2,5,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient-Party,88.14,0,3,Check-Out,2016-10-04,91-180 Days,7,616.98,2016-09-27
28468,Resort Hotel,0,0,2016,October,41,3,1,0,2,0.0,0,BB,SWE,Direct,Direct,0,0,0,F,F,0,No Deposit,0.0,0.0,0,Transient,130.0,0,0,Check-Out,2016-10-04,0-7 Days,1,130.0,2016-10-03
28469,Resort Hotel,0,162,2016,October,41,4,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,242.0,0.0,0,Transient,14.0,1,1,Check-Out,2016-10-06,91-180 Days,2,28.0,2016-10-04
28470,Resort Hotel,0,342,2016,September,40,29,2,4,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,0,No Deposit,201.0,0.0,0,Transient-Party,36.0,0,0,Check-Out,2016-10-05,180+ Days,6,216.0,2016-09-29
28471,Resort Hotel,0,1,2016,October,41,4,0,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient-Party,95.0,1,1,Check-Out,2016-10-05,0-7 Days,1,95.0,2016-10-04
28472,Resort Hotel,0,1,2016,October,41,4,0,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient-Party,95.0,0,1,Check-Out,2016-10-05,0-7 Days,1,95.0,2016-10-04
28473,Resort Hotel,0,342,2016,September,40,29,2,4,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,0,No Deposit,201.0,0.0,0,Transient-Party,38.0,0,0,Check-Out,2016-10-05,180+ Days,6,228.0,2016-09-29
28474,Resort Hotel,0,4,2016,October,41,3,1,1,2,0.0,0,BB,COL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,110.0,0,1,Check-Out,2016-10-05,0-7 Days,2,220.0,2016-10-03
28477,Resort Hotel,0,0,2016,October,41,4,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,90.0,1,0,Check-Out,2016-10-05,0-7 Days,1,90.0,2016-10-04
28478,Resort Hotel,0,0,2016,October,41,5,0,1,2,0.0,0,BB,ESP,Direct,Direct,1,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,105.0,0,0,Check-Out,2016-10-06,0-7 Days,1,105.0,2016-10-05
28479,Resort Hotel,0,342,2016,September,40,29,2,4,2,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,0,No Deposit,201.0,0.0,0,Transient-Party,42.3,0,0,Check-Out,2016-10-05,180+ Days,6,253.79999999999998,2016-09-29
28480,Resort Hotel,0,0,2016,October,41,4,0,1,3,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,120.0,0,1,Check-Out,2016-10-05,0-7 Days,1,120.0,2016-10-04
28481,Resort Hotel,0,0,2016,October,41,5,0,1,3,0.0,0,BB,ESP,Direct,Direct,1,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,141.0,1,0,Check-Out,2016-10-06,0-7 Days,1,141.0,2016-10-05
28484,Resort Hotel,0,0,2016,October,41,4,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,69.49,1,2,Check-Out,2016-10-05,0-7 Days,1,69.49,2016-10-04
28485,Resort Hotel,0,51,2016,September,40,25,4,6,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,0.0,0.0,0,Transient,68.0,0,2,Check-Out,2016-10-05,31-90 Days,10,680.0,2016-09-25
28486,Resort Hotel,0,202,2016,October,40,1,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,0.0,0,Transient,77.1,1,1,Check-Out,2016-10-05,180+ Days,4,308.4,2016-10-01
28487,Resort Hotel,0,28,2016,October,41,2,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,135.0,1,1,Check-Out,2016-10-05,14-30 Days,3,405.0,2016-10-02
28488,Resort Hotel,0,18,2016,September,40,30,2,3,2,0.0,1,BB,ESP,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240.0,0.0,0,Transient,178.2,1,2,Check-Out,2016-10-05,14-30 Days,5,891.0,2016-09-30
28489,Resort Hotel,0,0,2016,October,41,3,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient-Party,90.0,0,0,Check-Out,2016-10-05,0-7 Days,2,180.0,2016-10-03
28490,Resort Hotel,0,172,2016,September,40,30,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,86.0,0,1,Check-Out,2016-10-05,91-180 Days,5,430.0,2016-09-30
28491,Resort Hotel,0,0,2016,October,41,4,0,1,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,0.0,0,Transient,150.0,1,1,Check-Out,2016-10-05,0-7 Days,1,150.0,2016-10-04
28492,Resort Hotel,0,254,2016,September,40,28,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240.0,0.0,0,Transient,99.43,0,1,Check-Out,2016-10-05,180+ Days,7,696.01,2016-09-28
28493,Resort Hotel,0,0,2016,October,41,4,0,1,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,92.0,1,1,Check-Out,2016-10-05,0-7 Days,1,92.0,2016-10-04
28494,Resort Hotel,0,19,2016,October,40,1,2,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,99.0,0,1,Check-Out,2016-10-05,14-30 Days,4,396.0,2016-10-01
28495,Resort Hotel,0,0,2016,October,41,4,0,1,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,F,0,No Deposit,0.0,0.0,0,Transient,130.0,1,1,Check-Out,2016-10-05,0-7 Days,1,130.0,2016-10-04
28496,Resort Hotel,0,239,2016,September,40,28,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,314.0,0.0,0,Transient,183.69,0,0,Check-Out,2016-10-05,180+ Days,7,1285.83,2016-09-28
28497,Resort Hotel,0,6,2016,September,40,27,2,6,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,117.25,1,1,Check-Out,2016-10-05,0-7 Days,8,938.0,2016-09-27
28498,Resort Hotel,0,342,2016,September,40,29,2,4,2,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,201.0,0.0,0,Transient-Party,44.3,0,0,Check-Out,2016-10-05,180+ Days,6,265.79999999999995,2016-09-29
28500,Resort Hotel,0,13,2016,October,40,1,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,139.0,0,2,Check-Out,2016-10-05,8-14 Days,4,556.0,2016-10-01
28501,Resort Hotel,0,19,2016,October,40,1,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242.0,0.0,0,Transient,139.0,0,1,Check-Out,2016-10-05,14-30 Days,4,556.0,2016-10-01
28502,Resort Hotel,0,342,2016,September,40,29,2,4,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,201.0,0.0,0,Transient-Party,38.0,0,0,Check-Out,2016-10-05,180+ Days,6,228.0,2016-09-29
28503,Resort Hotel,0,250,2016,October,40,1,2,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,94.0,1,2,Check-Out,2016-10-05,180+ Days,4,376.0,2016-10-01
28504,Resort Hotel,0,342,2016,September,40,29,2,4,2,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,201.0,0.0,0,Transient-Party,42.3,0,0,Check-Out,2016-10-05,180+ Days,6,253.79999999999998,2016-09-29
28505,Resort Hotel,0,154,2016,September,40,28,2,5,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,100.0,1,2,Check-Out,2016-10-05,91-180 Days,7,700.0,2016-09-28
28506,Resort Hotel,0,146,2016,September,40,25,4,6,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,0.0,0,Transient,96.8,0,2,Check-Out,2016-10-05,91-180 Days,10,968.0,2016-09-25
28507,Resort Hotel,0,60,2016,October,41,5,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,240.0,0.0,0,Transient,0.0,0,1,Check-Out,2016-10-05,31-90 Days,0,0.0,2016-10-05
28508,Resort Hotel,0,87,2016,September,40,29,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0.0,0,Transient,109.03,0,1,Check-Out,2016-10-06,31-90 Days,7,763.21,2016-09-29
28509,Resort Hotel,0,13,2016,October,41,3,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6.0,0.0,0,Transient,40.0,0,0,Check-Out,2016-10-06,8-14 Days,3,120.0,2016-10-03
28510,Resort Hotel,0,48,2016,October,41,2,2,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,105.0,1,1,Check-Out,2016-10-06,31-90 Days,4,420.0,2016-10-02
28511,Resort Hotel,0,202,2016,September,40,29,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0.0,0,Transient,48.75,0,0,Check-Out,2016-10-06,180+ Days,7,341.25,2016-09-29
28512,Resort Hotel,0,39,2016,October,41,3,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,72.42,0,1,Check-Out,2016-10-06,31-90 Days,3,217.26,2016-10-03
28513,Resort Hotel,0,232,2016,September,40,27,2,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,0.0,0,Contract,56.95,0,0,Check-Out,2016-10-06,180+ Days,9,512.5500000000001,2016-09-27
28514,Resort Hotel,0,57,2016,September,40,29,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Transient,86.43,0,0,Check-Out,2016-10-06,31-90 Days,7,605.01,2016-09-29
28515,Resort Hotel,0,245,2016,September,40,26,3,7,2,0.0,0,HB,CN,Groups,TA/TO,0,0,0,A,C,1,No Deposit,15.0,0.0,0,Transient-Party,82.0,0,0,Check-Out,2016-10-06,180+ Days,10,820.0,2016-09-26
28516,Resort Hotel,0,245,2016,September,40,26,3,7,2,0.0,0,HB,CN,Groups,TA/TO,0,0,0,A,C,0,No Deposit,15.0,0.0,0,Transient-Party,82.0,0,0,Check-Out,2016-10-06,180+ Days,10,820.0,2016-09-26
28518,Resort Hotel,0,245,2016,September,40,26,3,7,2,0.0,0,HB,CN,Groups,TA/TO,0,0,0,A,C,0,No Deposit,15.0,0.0,0,Transient-Party,81.8,0,0,Check-Out,2016-10-06,180+ Days,10,818.0,2016-09-26
28519,Resort Hotel,0,245,2016,September,40,26,3,7,2,0.0,0,HB,CN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,15.0,0.0,0,Transient-Party,82.0,0,0,Check-Out,2016-10-06,180+ Days,10,820.0,2016-09-26
28522,Resort Hotel,0,245,2016,September,40,26,3,7,2,0.0,0,HB,CN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,15.0,0.0,0,Transient-Party,80.0,0,0,Check-Out,2016-10-06,180+ Days,10,800.0,2016-09-26
28523,Resort Hotel,0,152,2016,September,40,26,3,7,2,0.0,0,HB,CN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,15.0,0.0,0,Transient-Party,82.0,0,1,Check-Out,2016-10-06,91-180 Days,10,820.0,2016-09-26
28525,Resort Hotel,0,245,2016,September,40,26,3,7,2,0.0,0,HB,CN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,15.0,0.0,0,Transient-Party,80.0,0,1,Check-Out,2016-10-06,180+ Days,10,800.0,2016-09-26
28527,Resort Hotel,0,245,2016,September,40,26,3,7,2,0.0,0,HB,CN,Groups,TA/TO,0,0,0,A,C,0,No Deposit,15.0,0.0,0,Transient-Party,82.0,0,1,Check-Out,2016-10-06,180+ Days,10,820.0,2016-09-26
28528,Resort Hotel,0,266,2016,September,40,29,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Contract,48.75,0,0,Check-Out,2016-10-06,180+ Days,7,341.25,2016-09-29
28529,Resort Hotel,0,0,2016,October,41,5,0,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,105.0,1,0,Check-Out,2016-10-06,0-7 Days,1,105.0,2016-10-05
28530,Resort Hotel,0,296,2016,September,39,24,4,8,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Contract,48.75,0,1,Check-Out,2016-10-06,180+ Days,12,585.0,2016-09-24
28531,Resort Hotel,0,210,2016,September,40,29,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0.0,0,Contract,50.46,1,2,Check-Out,2016-10-06,180+ Days,7,353.22,2016-09-29
28534,Resort Hotel,0,143,2016,September,40,26,3,7,1,0.0,0,HB,CN,Groups,TA/TO,0,0,0,E,E,0,No Deposit,15.0,0.0,0,Transient-Party,83.0,0,0,Check-Out,2016-10-06,91-180 Days,10,830.0,2016-09-26
28535,Resort Hotel,0,35,2016,September,40,27,2,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Transient,83.0,0,0,Check-Out,2016-10-06,31-90 Days,9,747.0,2016-09-27
28536,Resort Hotel,0,3,2016,October,41,2,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,101.0,1,1,Check-Out,2016-10-06,0-7 Days,4,404.0,2016-10-02
28537,Resort Hotel,0,208,2016,October,41,2,2,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,243.0,0.0,0,Contract,37.4,0,0,Check-Out,2016-10-06,180+ Days,4,149.6,2016-10-02
28538,Resort Hotel,0,152,2016,September,40,26,3,7,1,0.0,0,HB,CN,Groups,TA/TO,0,0,0,A,A,2,No Deposit,15.0,0.0,0,Transient-Party,67.0,0,0,Check-Out,2016-10-06,91-180 Days,10,670.0,2016-09-26
28540,Resort Hotel,0,152,2016,September,40,26,3,7,2,0.0,0,HB,CN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,15.0,0.0,0,Transient-Party,81.8,0,1,Check-Out,2016-10-06,91-180 Days,10,818.0,2016-09-26
28541,Resort Hotel,0,118,2016,October,41,3,1,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,95.0,0.0,0,Transient,70.0,0,0,Check-Out,2016-10-06,91-180 Days,3,210.0,2016-10-03
28543,Resort Hotel,0,5,2016,October,41,4,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,131.0,1,1,Check-Out,2016-10-06,0-7 Days,2,262.0,2016-10-04
28545,Resort Hotel,0,0,2016,October,41,4,0,2,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,F,0,No Deposit,0.0,0.0,0,Transient,130.0,0,0,Check-Out,2016-10-06,0-7 Days,2,260.0,2016-10-04
28546,Resort Hotel,0,159,2016,October,41,2,2,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,77.0,1,1,Check-Out,2016-10-06,91-180 Days,4,308.0,2016-10-02
28547,Resort Hotel,0,58,2016,October,41,5,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251.0,0.0,0,Transient,59.0,0,0,Check-Out,2016-10-06,31-90 Days,1,59.0,2016-10-05
28548,Resort Hotel,0,163,2016,October,41,2,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,95.0,1,2,Check-Out,2016-10-06,91-180 Days,4,380.0,2016-10-02
28549,Resort Hotel,0,9,2016,October,41,5,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0.0,0,Transient,121.0,0,1,Check-Out,2016-10-06,8-14 Days,1,121.0,2016-10-05
28550,Resort Hotel,1,10,2016,October,41,8,0,0,2,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,2,No Deposit,0.0,405.0,0,Transient-Party,0.0,0,1,No-Show,2016-10-08,8-14 Days,0,0.0,2016-10-08
28551,Resort Hotel,0,8,2016,October,41,6,1,3,2,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,0.0,405.0,0,Transient-Party,56.0,1,1,Check-Out,2016-10-10,8-14 Days,4,224.0,2016-10-06
28552,Resort Hotel,0,8,2016,October,41,6,1,3,2,0.0,1,BB,GBR,Groups,Corporate,0,0,0,A,C,2,No Deposit,0.0,405.0,0,Transient-Party,70.0,0,1,Check-Out,2016-10-10,8-14 Days,4,280.0,2016-10-06
28553,Resort Hotel,0,0,2016,October,42,10,1,2,2,0.0,1,BB,GBR,Direct,Corporate,1,0,0,E,E,1,No Deposit,0.0,0.0,0,Transient,80.0,0,1,Check-Out,2016-10-13,0-7 Days,3,240.0,2016-10-10
28554,Resort Hotel,0,142,2016,September,40,26,3,7,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,91.58,1,1,Check-Out,2016-10-06,91-180 Days,10,915.8,2016-09-26
28555,Resort Hotel,0,22,2016,October,41,5,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251.0,0.0,0,Transient,59.0,0,0,Check-Out,2016-10-06,14-30 Days,1,59.0,2016-10-05
28556,Resort Hotel,0,2,2016,October,41,4,0,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,H,0,No Deposit,250.0,0.0,0,Transient,96.0,1,0,Check-Out,2016-10-06,0-7 Days,2,192.0,2016-10-04
28557,Resort Hotel,0,0,2016,October,41,5,0,1,3,0.0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,0.0,0.0,0,Transient,150.0,1,0,Check-Out,2016-10-06,0-7 Days,1,150.0,2016-10-05
28558,Resort Hotel,0,14,2016,October,41,3,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,6.0,0.0,0,Transient,46.0,1,0,Check-Out,2016-10-06,8-14 Days,3,138.0,2016-10-03
28559,Resort Hotel,0,50,2016,October,41,2,2,2,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,0.0,0,Transient,46.0,0,0,Check-Out,2016-10-06,31-90 Days,4,184.0,2016-10-02
28560,Resort Hotel,0,25,2016,October,41,3,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,99.0,0,1,Check-Out,2016-10-06,14-30 Days,3,297.0,2016-10-03
28561,Resort Hotel,0,162,2016,October,41,4,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,69.0,0,1,Check-Out,2016-10-06,91-180 Days,2,138.0,2016-10-04
28562,Resort Hotel,0,11,2016,October,41,3,1,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6.0,0.0,0,Transient,46.0,1,0,Check-Out,2016-10-06,8-14 Days,3,138.0,2016-10-03
