grid,pole_position,previous_races,previous_wins,previous_win_rate,previous_points,previous_avg_position,previous_podiums,previous_podium_rate,previous_constructor_wins,previous_constructor_points,previous_constructor_races,previous_constructor_win_rate,win
20,0,141,14,0.09929078014184398,285.0,9.446808510638299,36,0.2553191489361702,1,82.0,42,0.023809523809523808,0
4,0,53,7,0.1320754716981132,140.0,8.754716981132075,20,0.37735849056603776,48,1304.27,191,0.2513089005235602,0
17,0,3,0,0.0,0.0,14.666666666666666,0,0.0,1,82.0,42,0.023809523809523808,0
19,0,8,0,0.0,0.0,17.75,0,0.0,48,1304.27,191,0.2513089005235602,0
12,0,23,0,0.0,3.0,16.043478260869566,0,0.0,0,20.0,23,0.0,0
24,0,50,1,0.02,58.0,9.64,7,0.14,17,509.5,149,0.11409395973154363,0
15,0,26,0,0.0,13.0,12.615384615384615,1,0.038461538461538464,1,61.0,18,0.05555555555555555,0
5,0,19,0,0.0,7.0,14.947368421052632,1,0.05263157894736842,0,20.0,23,0.0,0
22,0,6,0,0.0,0.0,14.666666666666666,0,0.0,10,158.0,45,0.2222222222222222,0
23,0,8,0,0.0,0.0,17.875,0,0.0,1,61.0,18,0.05555555555555555,0
16,0,0,0,0.0,0.0,,0,0.0,8,106.0,19,0.42105263157894735,0
18,0,15,0,0.0,13.0,12.4,1,0.06666666666666667,17,509.5,149,0.11409395973154363,0
11,0,4,0,0.0,3.0,11.25,0,0.0,1,61.0,18,0.05555555555555555,0
6,0,8,0,0.0,0.0,12.5,0,0.0,17,509.5,149,0.11409395973154363,0
21,0,6,0,0.0,0.0,14.5,0,0.0,1,61.0,18,0.05555555555555555,0
0,0,7,0,0.0,0.0,19.428571428571427,0,0.0,10,158.0,45,0.2222222222222222,0
2,0,22,3,0.13636363636363635,62.0,8.181818181818182,9,0.4090909090909091,10,164.0,46,0.21739130434782608,1
4,0,79,20,0.25316455696202533,265.0,7.746835443037975,32,0.4050632911392405,9,118.0,20,0.45,0
3,0,10,0,0.0,6.0,13.1,1,0.1,1,40.0,19,0.05263157894736842,0
17,0,77,0,0.0,74.0,10.64935064935065,11,0.14285714285714285,0,48.0,41,0.0,0
11,0,76,6,0.07894736842105263,182.0,8.026315789473685,24,0.3157894736842105,1,40.0,19,0.05263157894736842,0
9,0,0,0,0.0,0.0,,0,0.0,48,1304.27,192,0.25,0
8,0,26,0,0.0,38.0,9.076923076923077,5,0.19230769230769232,1,63.0,19,0.05263157894736842,0
10,0,4,0,0.0,0.0,14.0,0,0.0,1,82.0,43,0.023255813953488372,0
19,0,7,0,0.0,0.0,15.857142857142858,0,0.0,1,63.0,19,0.05263157894736842,0
25,0,27,0,0.0,13.0,12.74074074074074,1,0.037037037037037035,1,63.0,19,0.05263157894736842,0
6,0,51,1,0.0196078431372549,58.0,9.745098039215685,7,0.13725490196078433,17,509.5,150,0.11333333333333333,0
22,0,4,0,0.0,0.0,11.5,0,0.0,1,82.0,43,0.023255813953488372,0
23,0,9,0,0.0,0.0,18.0,0,0.0,1,63.0,19,0.05263157894736842,0
5,0,20,0,0.0,7.0,15.05,1,0.05,0,21.0,24,0.0,0
12,0,26,1,0.038461538461538464,36.0,10.192307692307692,5,0.19230769230769232,9,118.0,20,0.45,0
15,0,7,0,0.0,0.0,15.142857142857142,0,0.0,10,164.0,46,0.21739130434782608,0
1,1,54,7,0.12962962962962962,140.0,8.796296296296296,20,0.37037037037037035,48,1304.27,192,0.25,0
21,0,142,14,0.09859154929577464,285.0,9.450704225352112,36,0.2535211267605634,1,82.0,43,0.023255813953488372,0
13,0,5,0,0.0,3.0,13.4,0,0.0,1,63.0,19,0.05263157894736842,0
14,0,36,0,0.0,9.0,12.88888888888889,1,0.027777777777777776,17,509.5,150,0.11333333333333333,0
7,0,20,0,0.0,8.0,13.4,0,0.0,0,21.0,24,0.0,0
24,0,8,0,0.0,0.0,20.125,0,0.0,10,164.0,46,0.21739130434782608,0
18,0,9,0,0.0,0.0,17.22222222222222,0,0.0,0,0.0,1,0.0,0
26,0,30,0,0.0,12.0,10.9,1,0.03333333333333333,0,0.0,0,0.0,0
16,0,23,1,0.043478260869565216,10.0,14.304347826086957,1,0.043478260869565216,17,509.5,150,0.11333333333333333,0
20,0,24,0,0.0,3.0,15.958333333333334,0,0.0,0,21.0,24,0.0,0
1,1,55,7,0.12727272727272726,140.0,8.945454545454545,20,0.36363636363636365,48,1305.27,193,0.24870466321243523,1
7,0,24,1,0.041666666666666664,53.0,9.875,8,0.3333333333333333,48,1305.27,193,0.24870466321243523,0
4,0,27,0,0.0,38.0,9.0,5,0.18518518518518517,1,63.0,20,0.05,0
18,0,16,0,0.0,5.0,13.6875,0,0.0,17,509.5,151,0.11258278145695365,0
19,0,7,0,0.0,6.0,11.428571428571429,1,0.14285714285714285,1,46.0,20,0.05,0
15,0,143,14,0.0979020979020979,285.0,9.51048951048951,36,0.2517482517482518,1,82.0,44,0.022727272727272728,0
21,0,5,0,0.0,0.0,11.6,0,0.0,1,82.0,44,0.022727272727272728,0
27,0,10,0,0.0,0.0,17.5,0,0.0,1,63.0,20,0.05,0
13,0,52,1,0.019230769230769232,58.0,9.76923076923077,7,0.1346153846153846,17,509.5,151,0.11258278145695365,0
5,0,27,1,0.037037037037037035,36.0,10.37037037037037,5,0.18518518518518517,9,124.0,21,0.42857142857142855,0
2,0,80,20,0.25,271.0,7.675,33,0.4125,9,124.0,21,0.42857142857142855,0
22,0,1,0,0.0,1.0,6.0,0,0.0,48,1305.27,193,0.24870466321243523,0
20,0,25,0,0.0,3.0,16.36,0,0.0,0,21.0,25,0.0,0
12,0,21,0,0.0,7.0,15.0,1,0.047619047619047616,0,21.0,25,0.0,0
8,0,78,0,0.0,77.0,10.564102564102564,11,0.14102564102564102,0,51.0,42,0.0,0
11,0,6,0,0.0,3.0,14.333333333333334,0,0.0,1,63.0,20,0.05,0
3,0,23,4,0.17391304347826086,71.0,7.869565217391305,10,0.43478260869565216,11,173.0,47,0.23404255319148937,0
9,0,31,0,0.0,12.0,11.32258064516129,1,0.03225806451612903,1,63.0,20,0.05,0
10,0,77,6,0.07792207792207792,184.0,7.987012987012987,24,0.3116883116883117,1,46.0,20,0.05,0
16,0,21,0,0.0,8.0,13.761904761904763,0,0.0,0,21.0,25,0.0,0
6,0,5,0,0.0,0.0,12.8,0,0.0,1,82.0,44,0.022727272727272728,0
14,0,28,0,0.0,13.0,12.642857142857142,1,0.03571428571428571,1,63.0,20,0.05,0
23,0,8,0,0.0,0.0,15.25,0,0.0,11,173.0,47,0.23404255319148937,0
24,0,8,0,0.0,0.0,15.0,0,0.0,1,63.0,20,0.05,0
25,0,6,0,0.0,1.0,16.166666666666668,0,0.0,0,0.0,2,0.0,0
26,0,9,0,0.0,0.0,20.333333333333332,0,0.0,11,173.0,47,0.23404255319148937,0
17,0,16,0,0.0,13.0,12.9375,1,0.0625,17,509.5,151,0.11258278145695365,0
1,1,24,4,0.16666666666666666,71.0,8.25,10,0.4166666666666667,11,173.0,48,0.22916666666666666,1
7,0,78,6,0.07692307692307693,184.0,8.128205128205128,24,0.3076923076923077,1,48.0,21,0.047619047619047616,0
4,0,11,0,0.0,10.0,12.181818181818182,2,0.18181818181818182,1,48.0,21,0.047619047619047616,0
12,0,22,0,0.0,8.0,14.045454545454545,0,0.0,0,21.0,26,0.0,0
6,0,79,0,0.0,77.0,10.620253164556962,11,0.13924050632911392,0,51.0,43,0.0,0
10,0,17,0,0.0,8.0,13.117647058823529,0,0.0,17,512.5,152,0.1118421052631579,0
3,0,81,20,0.24691358024691357,271.0,7.716049382716049,33,0.4074074074074074,9,124.0,22,0.4090909090909091,0
21,0,53,1,0.018867924528301886,58.0,9.754716981132075,7,0.1320754716981132,17,512.5,152,0.1118421052631579,0
20,0,28,1,0.03571428571428571,36.0,10.357142857142858,5,0.17857142857142858,9,124.0,22,0.4090909090909091,0
22,0,9,0,0.0,0.0,16.0,0,0.0,1,67.0,21,0.047619047619047616,0
8,0,22,0,0.0,7.0,14.954545454545455,1,0.045454545454545456,0,21.0,26,0.0,0
11,0,28,0,0.0,42.0,8.785714285714286,6,0.21428571428571427,1,67.0,21,0.047619047619047616,0
16,0,24,1,0.041666666666666664,10.0,14.75,1,0.041666666666666664,17,512.5,152,0.1118421052631579,0
13,0,26,0,0.0,3.0,16.23076923076923,0,0.0,0,21.0,26,0.0,0
17,0,29,0,0.0,13.0,12.96551724137931,1,0.034482758620689655,1,67.0,21,0.047619047619047616,0
18,0,7,0,0.0,3.0,14.571428571428571,0,0.0,1,67.0,21,0.047619047619047616,0
23,0,10,0,0.0,0.0,17.8,0,0.0,0,0.0,3,0.0,0
14,0,144,14,0.09722222222222222,286.0,9.48611111111111,36,0.25,1,83.0,45,0.022222222222222223,0
15,0,6,0,0.0,0.0,10.833333333333334,0,0.0,1,83.0,45,0.022222222222222223,0
24,0,11,0,0.0,0.0,16.636363636363637,0,0.0,1,67.0,21,0.047619047619047616,0
25,0,0,0,0.0,0.0,,0,0.0,0,0.0,0,0.0,0
9,0,56,8,0.14285714285714285,149.0,8.803571428571429,21,0.375,49,1320.27,194,0.25257731958762886,0
5,0,6,0,0.0,0.0,14.166666666666666,0,0.0,1,83.0,45,0.022222222222222223,0
2,0,25,1,0.04,59.0,9.56,9,0.36,49,1320.27,194,0.25257731958762886,0
19,0,9,0,0.0,0.0,16.11111111111111,0,0.0,11,173.0,48,0.22916666666666666,0
4,0,25,5,0.2,80.0,7.96,11,0.44,12,182.0,49,0.24489795918367346,1
9,0,23,0,0.0,11.0,13.608695652173912,0,0.0,0,24.0,27,0.0,0
5,0,79,6,0.0759493670886076,190.0,8.050632911392405,25,0.31645569620253167,1,58.0,22,0.045454545454545456,0
8,0,12,0,0.0,14.0,11.416666666666666,3,0.25,1,58.0,22,0.045454545454545456,0
13,0,145,14,0.09655172413793103,286.0,9.544827586206896,36,0.2482758620689655,1,83.0,46,0.021739130434782608,0
12,0,25,1,0.04,10.0,14.68,1,0.04,17,513.5,153,0.1111111111111111,0
7,0,18,1,0.05555555555555555,19.0,14.0,2,0.1111111111111111,49,1320.27,195,0.2512820512820513,0
16,0,54,1,0.018518518518518517,58.0,9.722222222222221,7,0.12962962962962962,17,513.5,153,0.1111111111111111,0
24,0,29,0,0.0,42.0,8.89655172413793,6,0.20689655172413793,1,67.0,22,0.045454545454545456,0
25,0,12,0,0.0,0.0,16.916666666666668,0,0.0,1,67.0,22,0.045454545454545456,0
17,0,18,0,0.0,9.0,12.722222222222221,0,0.0,17,513.5,153,0.1111111111111111,0
10,0,17,0,0.0,13.0,13.764705882352942,1,0.058823529411764705,17,513.5,153,0.1111111111111111,0
20,0,10,0,0.0,0.0,15.4,0,0.0,1,67.0,22,0.045454545454545456,0
1,1,57,8,0.14035087719298245,149.0,9.035087719298245,21,0.3684210526315789,49,1320.27,195,0.2512820512820513,0
2,0,80,0,0.0,79.0,10.55,11,0.1375,0,53.0,44,0.0,0
21,0,27,0,0.0,3.0,16.14814814814815,0,0.0,0,24.0,27,0.0,0
19,0,7,0,0.0,0.0,12.0,0,0.0,1,83.0,46,0.021739130434782608,0
22,0,111,6,0.05405405405405406,180.0,10.27027027027027,24,0.21621621621621623,0,24.0,27,0.0,0
15,0,23,0,0.0,7.0,14.782608695652174,1,0.043478260869565216,0,24.0,27,0.0,0
4,0,26,1,0.038461538461538464,59.0,10.115384615384615,9,0.34615384615384615,49,1320.27,195,0.2512820512820513,0
18,0,8,0,0.0,3.0,14.75,0,0.0,1,67.0,22,0.045454545454545456,0
11,0,7,0,0.0,0.0,15.428571428571429,0,0.0,1,83.0,46,0.021739130434782608,0
14,0,29,1,0.034482758620689655,36.0,10.310344827586206,5,0.1724137931034483,9,124.0,23,0.391304347826087,0
23,0,11,0,0.0,0.0,17.727272727272727,0,0.0,0,0.0,4,0.0,0
3,0,82,20,0.24390243902439024,271.0,7.7073170731707314,33,0.4024390243902439,9,124.0,23,0.391304347826087,0
0,0,32,0,0.0,12.0,11.53125,1,0.03125,1,67.0,22,0.045454545454545456,0
0,0,7,0,0.0,1.0,17.428571428571427,0,0.0,0,0.0,4,0.0,0
5,0,83,20,0.24096385542168675,271.0,7.9156626506024095,33,0.39759036144578314,9,124.0,24,0.375,1
1,1,13,0,0.0,17.0,10.846153846153847,3,0.23076923076923078,1,65.0,23,0.043478260869565216,0
2,0,80,6,0.075,194.0,7.9875,26,0.325,1,65.0,23,0.043478260869565216,0
9,0,8,0,0.0,0.0,16.25,0,0.0,1,85.0,47,0.02127659574468085,0
7,0,27,1,0.037037037037037035,59.0,10.481481481481481,9,0.3333333333333333,49,1320.27,196,0.25,0
10,0,81,0,0.0,79.0,10.604938271604938,11,0.13580246913580246,0,53.0,45,0.0,0
13,0,24,0,0.0,7.0,14.958333333333334,1,0.041666666666666664,0,30.0,28,0.0,0
17,0,146,14,0.0958904109589041,288.0,9.513698630136986,36,0.2465753424657534,1,85.0,47,0.02127659574468085,0
18,0,9,0,0.0,3.0,15.444444444444445,0,0.0,1,67.0,23,0.043478260869565216,0
14,0,19,0,0.0,9.0,12.631578947368421,0,0.0,17,514.5,154,0.11038961038961038,0
4,0,26,6,0.23076923076923078,89.0,7.6923076923076925,12,0.46153846153846156,13,191.0,50,0.26,0
8,0,58,8,0.13793103448275862,149.0,9.120689655172415,21,0.3620689655172414,49,1320.27,196,0.25,0
21,0,33,0,0.0,12.0,11.969696969696969,1,0.030303030303030304,1,67.0,23,0.043478260869565216,0
16,0,18,0,0.0,13.0,13.666666666666666,1,0.05555555555555555,13,191.0,50,0.26,0
19,0,11,0,0.0,0.0,15.181818181818182,0,0.0,1,67.0,23,0.043478260869565216,0
3,0,30,0,0.0,42.0,8.9,6,0.2,1,67.0,23,0.043478260869565216,0
24,0,13,0,0.0,0.0,16.384615384615383,0,0.0,1,67.0,23,0.043478260869565216,0
6,0,30,1,0.03333333333333333,36.0,10.733333333333333,5,0.16666666666666666,9,124.0,24,0.375,0
12,0,26,1,0.038461538461538464,11.0,14.346153846153847,1,0.038461538461538464,17,514.5,154,0.11038961038961038,0
22,0,4,0,0.0,0.0,18.75,0,0.0,1,67.0,23,0.043478260869565216,0
20,0,55,1,0.01818181818181818,58.0,9.690909090909091,7,0.12727272727272726,17,514.5,154,0.11038961038961038,0
23,0,2,0,0.0,0.0,13.0,0,0.0,17,514.5,154,0.11038961038961038,0
11,0,8,0,0.0,0.0,12.625,0,0.0,1,85.0,47,0.02127659574468085,0
15,0,28,0,0.0,3.0,16.142857142857142,0,0.0,0,30.0,28,0.0,0
1,1,84,21,0.25,280.0,7.833333333333333,34,0.40476190476190477,10,133.0,25,0.4,1
4,0,31,1,0.03225806451612903,36.0,10.96774193548387,5,0.16129032258064516,10,133.0,25,0.4,0
3,0,81,6,0.07407407407407407,198.0,7.925925925925926,27,0.3333333333333333,1,75.0,24,0.041666666666666664,0
26,0,31,0,0.0,42.0,9.129032258064516,6,0.1935483870967742,1,67.0,24,0.041666666666666664,0
12,0,59,8,0.13559322033898305,149.0,9.169491525423728,21,0.3559322033898305,49,1322.27,197,0.24873096446700507,0
10,0,19,1,0.05263157894736842,19.0,13.631578947368421,2,0.10526315789473684,49,1322.27,197,0.24873096446700507,0
11,0,1,0,0.0,0.0,20.0,0,0.0,10,133.0,25,0.4,0
6,0,28,1,0.03571428571428571,61.0,10.285714285714286,9,0.32142857142857145,49,1322.27,197,0.24873096446700507,0
8,0,0,0,0.0,0.0,,0,0.0,1,75.0,24,0.041666666666666664,0
16,0,19,0,0.0,13.0,13.68421052631579,1,0.05263157894736842,13,191.0,51,0.2549019607843137,0
27,0,147,14,0.09523809523809523,288.0,9.503401360544217,36,0.24489795918367346,1,88.0,48,0.020833333333333332,0
22,0,1,0,0.0,0.0,25.0,0,0.0,0,30.0,29,0.0,0
20,0,14,0,0.0,0.0,16.428571428571427,0,0.0,1,67.0,24,0.041666666666666664,0
21,0,34,0,0.0,12.0,12.0,1,0.029411764705882353,1,67.0,24,0.041666666666666664,0
7,0,82,0,0.0,80.0,10.548780487804878,11,0.13414634146341464,0,54.0,46,0.0,0
20,0,5,0,0.0,0.0,19.0,0,0.0,1,67.0,24,0.041666666666666664,0
14,0,24,0,0.0,17.0,13.125,1,0.041666666666666664,0,30.0,29,0.0,0
2,0,14,0,0.0,23.0,10.214285714285714,4,0.2857142857142857,1,75.0,24,0.041666666666666664,0
25,0,12,0,0.0,0.0,15.166666666666666,0,0.0,1,67.0,24,0.041666666666666664,0
15,0,10,0,0.0,3.0,14.8,0,0.0,1,67.0,24,0.041666666666666664,0
28,0,27,1,0.037037037037037035,11.0,14.518518518518519,1,0.037037037037037035,17,514.5,155,0.10967741935483871,0
17,0,20,0,0.0,9.0,12.5,0,0.0,17,514.5,155,0.10967741935483871,0
30,0,10,0,0.0,0.0,17.0,0,0.0,13,191.0,51,0.2549019607843137,0
13,0,9,0,0.0,0.0,13.777777777777779,0,0.0,1,88.0,48,0.020833333333333332,0
18,0,56,1,0.017857142857142856,58.0,9.892857142857142,7,0.125,17,514.5,155,0.10967741935483871,0
24,0,8,0,0.0,8.0,10.625,1,0.125,17,514.5,155,0.10967741935483871,0
5,0,9,0,0.0,3.0,14.88888888888889,0,0.0,1,88.0,48,0.020833333333333332,0
19,0,29,0,0.0,3.0,16.413793103448278,0,0.0,0,30.0,29,0.0,0
31,0,25,0,0.0,7.0,14.64,1,0.04,0,30.0,29,0.0,0
9,0,27,6,0.2222222222222222,89.0,7.814814814814815,12,0.4444444444444444,13,191.0,51,0.2549019607843137,0
29,0,8,0,0.0,1.0,18.625,0,0.0,0,0.0,5,0.0,0
2,0,28,6,0.21428571428571427,89.0,8.607142857142858,12,0.42857142857142855,13,191.0,52,0.25,1
6,0,32,1,0.03125,42.0,10.6875,6,0.1875,11,148.0,26,0.4230769230769231,0
4,0,85,22,0.25882352941176473,289.0,7.752941176470588,35,0.4117647058823529,11,148.0,26,0.4230769230769231,0
3,0,60,8,0.13333333333333333,151.0,9.1,21,0.35,49,1325.27,198,0.2474747474747475,0
8,0,82,6,0.07317073170731707,202.0,7.865853658536586,28,0.34146341463414637,1,79.0,25,0.04,0
13,0,10,0,0.0,0.0,14.8,0,0.0,1,88.0,49,0.02040816326530612,0
1,1,29,1,0.034482758620689655,61.0,10.206896551724139,9,0.3103448275862069,17,514.5,156,0.10897435897435898,0
11,0,15,0,0.0,23.0,10.733333333333333,4,0.26666666666666666,1,79.0,25,0.04,0
14,0,2,0,0.0,1.0,9.0,0,0.0,49,1325.27,198,0.2474747474747475,0
18,0,15,0,0.0,0.0,16.2,0,0.0,1,70.0,25,0.04,0
17,0,1,0,0.0,0.0,12.0,0,0.0,1,70.0,25,0.04,0
7,0,57,1,0.017543859649122806,58.0,10.157894736842104,7,0.12280701754385964,17,514.5,156,0.10897435897435898,0
19,0,21,0,0.0,9.0,12.952380952380953,0,0.0,0,0.0,0,0.0,0
5,0,32,0,0.0,45.0,8.96875,6,0.1875,13,191.0,52,0.25,0
13,0,13,0,0.0,0.0,15.461538461538462,0,0.0,17,514.5,156,0.10897435897435898,0
9,0,10,0,0.0,3.0,16.1,0,0.0,1,88.0,49,0.02040816326530612,0
10,0,25,0,0.0,17.0,13.28,1,0.04,0,30.0,30,0.0,0
15,0,11,0,0.0,3.0,15.272727272727273,0,0.0,0,30.0,30,0.0,0
16,0,12,0,0.0,0.0,18.25,0,0.0,0,0.0,0,0.0,0
2,0,29,7,0.2413793103448276,98.0,8.344827586206897,13,0.4482758620689655,14,200.0,53,0.2641509433962264,1
8,0,86,22,0.2558139534883721,293.0,7.6976744186046515,36,0.4186046511627907,11,158.0,27,0.4074074074074074,0
5,0,83,6,0.07228915662650602,204.0,7.831325301204819,28,0.3373493975903614,1,81.0,26,0.038461538461538464,0
17,0,3,0,0.0,1.0,9.0,0,0.0,49,1328.27,199,0.24623115577889448,0
3,0,61,8,0.13114754098360656,154.0,9.01639344262295,21,0.3442622950819672,49,1328.27,199,0.24623115577889448,0
4,0,30,1,0.03333333333333333,61.0,10.1,9,0.3,17,514.5,157,0.10828025477707007,0
14,0,22,0,0.0,9.0,12.954545454545455,0,0.0,0,0.0,1,0.0,0
13,0,14,0,0.0,0.0,15.428571428571429,0,0.0,17,514.5,157,0.10828025477707007,0
18,0,13,0,0.0,0.0,18.307692307692307,0,0.0,0,0.0,1,0.0,0
9,0,33,1,0.030303030303030304,48.0,10.424242424242424,7,0.21212121212121213,11,158.0,27,0.4074074074074074,0
7,0,11,0,0.0,3.0,16.09090909090909,0,0.0,1,89.0,50,0.02,0
20,0,0,0,0.0,0.0,,0,0.0,0,30.0,31,0.0,0
10,0,58,1,0.017241379310344827,58.0,10.189655172413794,7,0.1206896551724138,17,514.5,157,0.10828025477707007,0
19,0,16,0,0.0,0.0,15.8125,0,0.0,1,70.0,26,0.038461538461538464,0
6,0,12,0,0.0,3.0,15.5,0,0.0,0,30.0,31,0.0,0
14,0,26,0,0.0,17.0,13.423076923076923,1,0.038461538461538464,0,30.0,31,0.0,0
15,0,2,0,0.0,0.0,11.5,0,0.0,1,70.0,26,0.038461538461538464,0
1,1,33,0,0.0,45.0,9.121212121212121,6,0.18181818181818182,14,200.0,53,0.2641509433962264,0
11,0,11,0,0.0,1.0,14.0,0,0.0,1,89.0,50,0.02,0
12,0,16,0,0.0,23.0,10.5625,4,0.25,1,81.0,26,0.038461538461538464,0
16,0,87,22,0.25287356321839083,299.0,7.632183908045977,37,0.42528735632183906,11,164.0,28,0.39285714285714285,1
6,0,17,0,0.0,23.0,11.117647058823529,4,0.23529411764705882,1,85.0,27,0.037037037037037035,0
2,0,30,8,0.26666666666666666,107.0,8.1,14,0.4666666666666667,15,209.0,54,0.2777777777777778,0
15,0,4,0,0.0,4.0,7.75,0,0.0,49,1333.27,200,0.245,0
1,1,84,6,0.07142857142857142,208.0,7.773809523809524,29,0.34523809523809523,1,85.0,27,0.037037037037037035,0
21,0,0,0,0.0,0.0,,0,0.0,0,0.0,0,0.0,0
8,0,12,0,0.0,3.0,15.666666666666666,0,0.0,1,89.0,51,0.0196078431372549,0
20,0,30,0,0.0,3.0,16.8,0,0.0,0,30.0,32,0.0,0
3,0,1,0,0.0,0.0,9.0,0,0.0,1,85.0,27,0.037037037037037035,0
19,0,23,0,0.0,9.0,12.695652173913043,0,0.0,0,0.0,2,0.0,0
4,0,34,0,0.0,45.0,9.382352941176471,6,0.17647058823529413,15,209.0,54,0.2777777777777778,0
9,0,13,0,0.0,3.0,15.461538461538462,0,0.0,0,30.0,32,0.0,0
22,0,0,0,0.0,0.0,,0,0.0,11,164.0,28,0.39285714285714285,0
18,0,3,0,0.0,0.0,13.333333333333334,0,0.0,1,70.0,27,0.037037037037037035,0
25,0,34,1,0.029411764705882353,48.0,10.411764705882353,7,0.20588235294117646,11,164.0,28,0.39285714285714285,0
23,0,17,0,0.0,0.0,15.705882352941176,0,0.0,1,70.0,27,0.037037037037037035,0
17,0,12,0,0.0,1.0,14.416666666666666,0,0.0,1,89.0,51,0.0196078431372549,0
24,0,3,0,0.0,0.0,19.666666666666668,0,0.0,0,0.0,2,0.0,0
10,0,15,0,0.0,0.0,14.933333333333334,0,0.0,17,515.5,158,0.10759493670886076,0
14,0,37,0,0.0,9.0,13.08108108108108,1,0.02702702702702703,0,0.0,0,0.0,0
7,0,59,1,0.01694915254237288,58.0,10.23728813559322,7,0.11864406779661017,17,515.5,158,0.10759493670886076,0
13,0,10,0,0.0,0.0,20.9,0,0.0,15,209.0,54,0.2777777777777778,0
5,0,31,1,0.03225806451612903,62.0,9.96774193548387,9,0.2903225806451613,17,515.5,158,0.10759493670886076,0
11,0,62,8,0.12903225806451613,156.0,8.951612903225806,21,0.3387096774193548,49,1333.27,200,0.245,0
12,0,27,0,0.0,17.0,13.518518518518519,1,0.037037037037037035,0,30.0,32,0.0,0
7,0,31,8,0.25806451612903225,111.0,7.935483870967742,15,0.4838709677419355,15,213.0,55,0.2727272727272727,1
3,0,35,1,0.02857142857142857,48.0,10.542857142857143,7,0.2,12,173.0,29,0.41379310344827586,0
14,0,1,0,0.0,1.0,6.0,0,0.0,0,1.0,1,0.0,0
5,0,18,0,0.0,29.0,10.61111111111111,5,0.2777777777777778,1,93.0,28,0.03571428571428571,0
10,0,60,1,0.016666666666666666,58.0,10.416666666666666,7,0.11666666666666667,17,515.5,159,0.1069182389937107,0
2,0,85,6,0.07058823529411765,210.0,7.741176470588235,29,0.3411764705882353,1,93.0,28,0.03571428571428571,0
19,0,18,0,0.0,0.0,15.722222222222221,0,0.0,1,70.0,28,0.03571428571428571,0
18,0,35,0,0.0,12.0,12.057142857142857,1,0.02857142857142857,1,70.0,28,0.03571428571428571,0
8,0,32,1,0.03125,62.0,10.375,9,0.28125,17,515.5,159,0.1069182389937107,0
12,0,13,0,0.0,1.0,14.615384615384615,0,0.0,1,89.0,52,0.019230769230769232,0
20,0,14,0,0.0,0.0,17.642857142857142,0,0.0,0,0.0,3,0.0,0
6,0,63,8,0.12698412698412698,156.0,9.19047619047619,21,0.3333333333333333,49,1336.27,201,0.24378109452736318,0
15,0,13,0,0.0,3.0,15.0,0,0.0,1,89.0,52,0.019230769230769232,0
21,0,24,0,0.0,9.0,12.583333333333334,0,0.0,0,0.0,3,0.0,0
1,1,35,0,0.0,45.0,9.428571428571429,6,0.17142857142857143,15,213.0,55,0.2727272727272727,0
4,0,88,23,0.26136363636363635,308.0,7.556818181818182,38,0.4318181818181818,12,173.0,29,0.41379310344827586,0
11,0,16,0,0.0,0.0,15.1875,0,0.0,17,515.5,159,0.1069182389937107,0
22,0,148,14,0.0945945945945946,288.0,9.513513513513514,36,0.24324324324324326,0,1.0,1,0.0,0
9,0,28,0,0.0,17.0,13.928571428571429,1,0.03571428571428571,0,30.0,33,0.0,0
13,0,38,0,0.0,9.0,13.263157894736842,1,0.02631578947368421,0,1.0,1,0.0,0
17,0,31,0,0.0,3.0,16.516129032258064,0,0.0,1,89.0,52,0.019230769230769232,0
16,0,14,0,0.0,3.0,15.214285714285714,0,0.0,0,30.0,33,0.0,0
6,0,89,23,0.25842696629213485,308.0,7.651685393258427,38,0.42696629213483145,12,179.0,30,0.4,1
4,0,36,1,0.027777777777777776,54.0,10.305555555555555,8,0.2222222222222222,12,179.0,30,0.4,0
9,0,32,9,0.28125,120.0,7.71875,16,0.5,16,222.0,56,0.2857142857142857,0
18,0,32,0,0.0,3.0,16.65625,0,0.0,1,89.0,53,0.018867924528301886,0
14,0,17,0,0.0,0.0,15.294117647058824,0,0.0,17,517.5,160,0.10625,0
15,0,83,0,0.0,80.0,10.602409638554217,11,0.13253012048192772,0,0.0,6,0.0,0
2,0,86,6,0.06976744186046512,211.0,7.72093023255814,29,0.3372093023255814,1,97.0,29,0.034482758620689655,0
8,0,15,0,0.0,3.0,15.666666666666666,0,0.0,0,30.0,34,0.0,0
23,0,149,14,0.09395973154362416,288.0,9.570469798657719,36,0.24161073825503357,0,5.0,2,0.0,0
12,0,33,1,0.030303030303030304,62.0,10.333333333333334,9,0.2727272727272727,17,517.5,160,0.10625,0
20,0,19,0,0.0,0.0,15.263157894736842,0,0.0,1,70.0,29,0.034482758620689655,0
16,0,4,0,0.0,0.0,13.5,0,0.0,1,70.0,29,0.034482758620689655,0
5,0,61,1,0.01639344262295082,60.0,10.327868852459016,7,0.11475409836065574,17,517.5,160,0.10625,0
19,0,14,0,0.0,1.0,14.285714285714286,0,0.0,1,89.0,53,0.018867924528301886,0
1,1,36,0,0.0,45.0,9.583333333333334,6,0.16666666666666666,16,222.0,56,0.2857142857142857,0
10,0,19,0,0.0,32.0,10.263157894736842,5,0.2631578947368421,1,97.0,29,0.034482758620689655,0
21,0,25,0,0.0,9.0,12.64,0,0.0,0,0.0,4,0.0,0
